20 0.0999938 0.100116 0.100175 0.100418 0.10045 0.100232 0.100449 5.11251e-06
21 0.100449 0.10055 0.100598 0.100797 0.100824 0.100645 0.100823 5.65383e-06
22 0.100823 0.100906 0.100946 0.101109 0.101131 0.100984 0.101131 6.25458e-06
23 0.101131 0.101199 0.101231 0.101366 0.101384 0.101263 0.101383 6.92111e-06
24 0.101383 0.101439 0.101466 0.101576 0.101591 0.101492 0.10159 7.66041e-06
25 0.10159 0.101636 0.101658 0.101748 0.101761 0.101679 0.10176 8.48028e-06
26 0.10176 0.101798 0.101816 0.10189 0.1019 0.101833 0.101899 9.38935e-06
27 0.101899 0.10193 0.101945 0.102006 0.102014 0.101959 0.102014 1.03972e-05
28 0.102014 0.102039 0.102051 0.102101 0.102107 0.102063 0.102107 1.15144e-05
29 0.102107 0.102128 0.102138 0.102178 0.102184 0.102147 0.102184 1.27527e-05
30 0.102184 0.102201 0.102209 0.102242 0.102247 0.102217 0.102247 1.41252e-05
31 0.102247 0.10226 0.102267 0.102294 0.102298 0.102273 0.102298 1.56463e-05
32 0.102298 0.102309 0.102315 0.102337 0.10234 0.10232 0.10234 1.7332e-05
33 0.10234 0.102349 0.102354 0.102372 0.102375 0.102358 0.102374 1.92e-05
34 0.102374 0.102382 0.102386 0.102401 0.102403 0.102389 0.102403 2.127e-05
35 0.102403 0.102409 0.102412 0.102424 0.102426 0.102415 0.102426 2.35638e-05
36 0.102426 0.102431 0.102433 0.102443 0.102445 0.102436 0.102445 2.61056e-05
37 0.102445 0.102449 0.102451 0.102459 0.10246 0.102453 0.10246 2.8922e-05
38 0.10246 0.102463 0.102465 0.102472 0.102473 0.102467 0.102473 3.20427e-05
39 0.102473 0.102475 0.102477 0.102482 0.102483 0.102478 0.102483 3.55005e-05
40 0.102483 0.102485 0.102486 0.102491 0.102491 0.102487 0.102491 3.93318e-05
41 0.102491 0.102493 0.102494 0.102498 0.102498 0.102495 0.102498 4.35769e-05
42 0.102498 0.1025 0.1025 0.102503 0.102504 0.102501 0.102504 4.82805e-05
43 0.102504 0.102505 0.102505 0.102508 0.102508 0.102506 0.102508 5.34921e-05
44 0.102508 0.102509 0.102509 0.102511 0.102512 0.10251 0.102512 5.92665e-05
45 0.102512 0.102512 0.102513 0.102514 0.102514 0.102513 0.102514 6.56644e-05
46 0.102514 0.102515 0.102515 0.102517 0.102517 0.102516 0.102517 7.27532e-05
47 0.102517 0.102517 0.102517 0.102518 0.102519 0.102518 0.102519 8.06074e-05
48 0.102519 0.102519 0.102519 0.10252 0.10252 0.102519 0.10252 0.102519 0.102519 0.10252 0.10252 0.102519 0.10252 8.817e-05
48.8747 0.10252 0.10252 0.10252 0.10252 0.10252 0.10252 0.10252 8.93097e-05
49 0.10252 0.10252 0.10252 0.102521 0.102521 0.10252 0.102521 9.50633e-05
49.609 0.102521 0.102521 0.102521 0.102521 0.102521 0.102521 0.102521 9.89516e-05
50 0.102521 0.102521 0.102521 0.102521 0.102522 0.102521 0.102522 0.000106622
50.7283 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.000109634
51 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.000117453
51.6719 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.000121471
52 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.000130275
52.6825 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.000134585
53 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.000144113
53.6672 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.000149115
54 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.000159576
54.6613 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.000165214
55 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.000176637
55.6521 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.000183051
56 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.000195546
56.6441 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.102522 0.000202813
57 0.102522 0.102522 0.102521 0.102521 0.102521 0.102521 0.102521 0.000216472
57.6357 0.102521 0.102521 0.102521 0.102521 0.102521 0.102521 0.102521 0.000224709
58 0.102521 0.102521 0.102521 0.102521 0.102521 0.102521 0.102521 0.000239641
58.6275 0.102521 0.102521 0.10252 0.10252 0.10252 0.10252 0.10252 0.000248969
59 0.10252 0.10252 0.10252 0.10252 0.10252 0.10252 0.10252 0.00026529
59.6194 0.10252 0.10252 0.10252 0.102519 0.102519 0.10252 0.102519 0.000275847
60 0.102519 0.102519 0.102519 0.102519 0.102519 0.102519 0.102519 0.000293686
60.6112 0.102519 0.102519 0.102519 0.102518 0.102518 0.102519 0.102518 0.000305627
61 0.102518 0.102518 0.102518 0.102518 0.102518 0.102518 0.102518 0.000325122
61.6032 0.102518 0.102518 0.102517 0.102517 0.102517 0.102517 0.102517 0.000338622
62 0.102517 0.102517 0.102517 0.102516 0.102516 0.102517 0.102516 0.000359925
62.5951 0.102516 0.102516 0.102516 0.102516 0.102516 0.102516 0.102516 0.000375178
63 0.102516 0.102516 0.102516 0.102515 0.102515 0.102515 0.102515 0.000398455
63.5872 0.102515 0.102515 0.102515 0.102514 0.102514 0.102515 0.102514 0.00041568
64 0.102514 0.102514 0.102514 0.102513 0.102513 0.102514 0.102513 0.000441111
64.5793 0.102513 0.102513 0.102513 0.102513 0.102513 0.102513 0.102513 0.000460553
65 0.102513 0.102512 0.102512 0.102512 0.102512 0.102512 0.102512 0.000488337
65.5714 0.102512 0.102511 0.102511 0.102511 0.102511 0.102511 0.102511 0.00051027
66 0.102511 0.10251 0.10251 0.10251 0.102509 0.10251 0.102509 0.000540621
66.5636 0.102509 0.102509 0.102509 0.102509 0.102509 0.102509 0.102509 0.000565353
67 0.102509 0.102508 0.102508 0.102507 0.102507 0.102508 0.102507 0.000598506
67.5559 0.102507 0.102507 0.102507 0.102506 0.102506 0.102507 0.102506 0.00062638
68 0.102506 0.102506 0.102506 0.102505 0.102505 0.102505 0.102505 0.000662591
68.5483 0.102505 0.102504 0.102504 0.102504 0.102503 0.102504 0.102503 0.000693993
69 0.102503 0.102503 0.102503 0.102502 0.102502 0.102503 0.102502 0.000733543
69.5407 0.102502 0.102502 0.102501 0.102501 0.1025 0.102501 0.102501 0.000768902
70 0.102501 0.1025 0.1025 0.102499 0.102499 0.1025 0.102499 0.000812095
70.5332 0.102499 0.102498 0.102498 0.102497 0.102497 0.102498 0.102497 0.000851895
71 0.102497 0.102497 0.102497 0.102495 0.102495 0.102496 0.102495 0.000899063
71.5258 0.102495 0.102495 0.102495 0.102494 0.102494 0.102494 0.102494 0.000943842
72 0.102494 0.102493 0.102493 0.102492 0.102492 0.102493 0.102492 0.00099535
72.5184 0.102492 0.102491 0.102491 0.10249 0.10249 0.102491 0.10249 0.00104571
73 0.10249 0.102489 0.102489 0.102487 0.102487 0.102488 0.102487 0.00110195
73.5112 0.102487 0.102487 0.102486 0.102485 0.102485 0.102486 0.102485 0.00115856
74 0.102485 0.102484 0.102484 0.102483 0.102483 0.102484 0.102483 0.00121998
74.504 0.102483 0.102482 0.102482 0.10248 0.10248 0.102481 0.10248 0.00128359
75 0.10248 0.102479 0.102479 0.102478 0.102477 0.102479 0.102477 0.00135053
75.496 0.102477 0.102477 0.102476 0.102475 0.102475 0.102476 0.102475 0.00142095
75.992 0.102475 0.102475 0.102475 0.102475 0.102475 0.102475 0.102475 0.00142211
76 0.102475 0.102474 0.102474 0.102474 0.102474 0.102474 0.102474 0.00142793
76.0398 0.102474 0.102474 0.102474 0.102473 0.102473 0.102474 0.102473 0.00145736
76.2389 0.102473 0.102473 0.102472 0.102471 0.102471 0.102472 0.102471 0.00152069
76.654 0.102471 0.10247 0.10247 0.102469 0.102468 0.10247 0.102468 0.00157556
77 0.102468 0.102468 0.102467 0.102466 0.102465 0.102467 0.102465 0.00165007
77.4509 0.102465 0.102465 0.102464 0.102462 0.102462 0.102464 0.102462 0.00173128
77.9198 0.102462 0.102462 0.102462 0.102462 0.102462 0.102462 0.102462 0.00174557
78 0.102462 0.102461 0.102461 0.102459 0.102459 0.10246 0.102459 0.00180845
78.3454 0.102459 0.102458 0.102458 0.102456 0.102456 0.102458 0.102456 0.00189199
78.7862 0.102456 0.102455 0.102455 0.102454 0.102454 0.102455 0.102454 0.0019339
79 0.102454 0.102453 0.102453 0.102451 0.102451 0.102453 0.102451 0.00201506
79.4013 0.102451 0.10245 0.10245 0.102447 0.102447 0.102449 0.102447 0.00210897
79.8459 0.102447 0.102447 0.102447 0.102446 0.102446 0.102447 0.102446 0.00214253
80 0.102446 0.102445 0.102445 0.102443 0.102443 0.102444 0.102443 0.00222602
80.3732 0.102443 0.102442 0.102441 0.102439 0.102439 0.102441 0.102439 0.00232674
80.8052 0.102439 0.102438 0.102438 0.102437 0.102437 0.102438 0.102437 0.00237365
81 0.102437 0.102436 0.102435 0.102433 0.102433 0.102435 0.102433 0.00246838
81.382 0.102433 0.102432 0.102431 0.102429 0.102428 0.102431 0.102428 0.00257863
81.8086 0.102428 0.102428 0.102428 0.102427 0.102426 0.102427 0.102426 0.00262967
82 0.102426 0.102425 0.102425 0.102423 0.102422 0.102424 0.102422 0.00273254
82.3746 0.102422 0.102421 0.102421 0.102418 0.102418 0.10242 0.102418 0.00285213
82.7929 0.102418 0.102417 0.102417 0.102415 0.102415 0.102416 0.102415 0.00291328
83 0.102415 0.102414 0.102413 0.102411 0.102411 0.102413 0.102411 0.0030269
83.3736 0.102411 0.102409 0.102409 0.102406 0.102405 0.102408 0.102405 0.00315709
83.7848 0.102405 0.102405 0.102404 0.102403 0.102403 0.102404 0.102403 0.00322744
84 0.102403 0.102401 0.102401 0.102398 0.102398 0.1024 0.102398 0.00335204
84.3699 0.102398 0.102396 0.102396 0.102392 0.102392 0.102395 0.102392 0.00349358
84.7738 0.102392 0.102391 0.102391 0.102389 0.102389 0.10239 0.102389 0.00357543
85 0.102389 0.102387 0.102387 0.102384 0.102383 0.102386 0.102383 0.00371236
85.3671 0.102383 0.102382 0.102381 0.102378 0.102377 0.10238 0.102377 0.0038663
85.7639 0.102377 0.102376 0.102376 0.102374 0.102373 0.102375 0.102373 0.00396088
86 0.102373 0.102372 0.102371 0.102368 0.102367 0.10237 0.102367 0.00411119
86.3638 0.102367 0.102366 0.102365 0.102361 0.102361 0.102364 0.102361 0.00427859
86.7537 0.102361 0.10236 0.102359 0.102357 0.102356 0.102358 0.102356 0.00438781
87 0.102356 0.102355 0.102354 0.10235 0.10235 0.102353 0.10235 0.0045528
87.3606 0.10235 0.102348 0.102347 0.102343 0.102342 0.102346 0.102342 0.00473486
87.7437 0.102342 0.102341 0.102341 0.102338 0.102337 0.10234 0.102337 0.00486068
88 0.102337 0.102336 0.102335 0.102331 0.10233 0.102334 0.10233 0.00504172
88.3574 0.10233 0.102328 0.102327 0.102323 0.102322 0.102326 0.102322 0.00523972
88.7338 0.102322 0.102321 0.10232 0.102317 0.102316 0.102319 0.102316 0.0053844
89 0.102316 0.102315 0.102314 0.102309 0.102309 0.102313 0.102309 0.00558301
89.354 0.102309 0.102306 0.102305 0.102301 0.1023 0.102304 0.1023 0.00579835
89.724 0.1023 0.102298 0.102297 0.102294 0.102293 0.102297 0.102293 0.00596441
90 0.102293 0.102291 0.10229 0.102285 0.102285 0.102289 0.102285 0.00618224
90.3507 0.102285 0.102282 0.102281 0.102276 0.102275 0.10228 0.102275 0.00641647
90.7143 0.102275 0.102273 0.102272 0.102268 0.102268 0.102271 0.102268 0.00660674
91 0.102268 0.102265 0.102264 0.102259 0.102258 0.102263 0.102258 0.00684561
91.3473 0.102258 0.102256 0.102254 0.102249 0.102248 0.102253 0.102248 0.00710039
91.7047 0.102248 0.102246 0.102245 0.10224 0.102239 0.102244 0.102239 0.00731805
92 0.102239 0.102237 0.102235 0.102229 0.102229 0.102234 0.102229 0.00757994
92.3439 0.102229 0.102226 0.102225 0.102218 0.102218 0.102223 0.102218 0.00785709
92.6952 0.102218 0.102215 0.102214 0.102208 0.102208 0.102213 0.102208 0.00810571
93 0.102208 0.102205 0.102203 0.102197 0.102196 0.102202 0.102196 0.00839279
93.3405 0.102196 0.102193 0.102192 0.102185 0.102184 0.10219 0.102184 0.0086943
93.6859 0.102184 0.102181 0.10218 0.102174 0.102173 0.102178 0.102173 0.00897783
94 0.102173 0.10217 0.102168 0.102161 0.10216 0.102166 0.10216 0.00929249
94.3372 0.10216 0.102157 0.102155 0.102148 0.102147 0.102154 0.102147 0.00961813
94.6743 0.102147 0.102144 0.102142 0.102135 0.102134 0.102141 0.102134 0.00994343
95 0.102134 0.102131 0.102129 0.102121 0.10212 0.102127 0.10212 0.0102887
95.3343 0.10212 0.102117 0.102115 0.102107 0.102106 0.102113 0.102106 0.010646
95.6685 0.102106 0.102102 0.1021 0.102092 0.102091 0.102099 0.102091 0.0110124
96 0.102091 0.102087 0.102086 0.102077 0.102076 0.102084 0.102076 0.0113915
96.3315 0.102076 0.102072 0.10207 0.102062 0.10206 0.102068 0.10206 0.0117835
96.663 0.10206 0.102056 0.102054 0.102045 0.102044 0.102052 0.102044 0.0121889
96.9944 0.102044 0.102044 0.102044 0.102044 0.102044 0.102044 0.102044 0.0121958
97 0.102044 0.102043 0.102043 0.102042 0.102042 0.102043 0.102042 0.0122304
97.0278 0.102042 0.102041 0.10204 0.102036 0.102035 0.102039 0.102035 0.0124049
97.1666 0.102035 0.102032 0.10203 0.102022 0.102021 0.102028 0.102021 0.0127641
97.4463 0.102021 0.102017 0.102015 0.102006 0.102004 0.102013 0.102004 0.0131797
97.7605 0.102004 0.102001 0.101999 0.101992 0.101991 0.101998 0.101991 0.0135057
98 0.101991 0.101987 0.101985 0.101975 0.101974 0.101983 0.101974 0.0139302
98.3034 0.101974 0.10197 0.101967 0.101957 0.101956 0.101965 0.101956 0.0143844
98.6182 0.101956 0.101951 0.101949 0.101938 0.101937 0.101947 0.101937 0.0148535
98.9329 0.101937 0.101936 0.101935 0.101933 0.101933 0.101935 0.101933 0.0149554
99 0.101933 0.101929 0.101927 0.101919 0.101918 0.101925 0.101918 0.0153275
99.2411 0.101918 0.101913 0.101911 0.1019 0.101899 0.101909 0.101899 0.015801
99.5397 0.101899 0.101894 0.101891 0.10188 0.101879 0.101889 0.101879 0.0163055
99.8481 0.101879 0.101876 0.101875 0.101869 0.101868 0.101874 0.101868 0.0165597
100 0.101868 0.101864 0.101861 0.101851 0.10185 0.101859 0.10185 0.0170267
100.273 0.10185 0.101844 0.101842 0.10183 0.101828 0.101839 0.101828 0.0175563
100.574 0.101828 0.101823 0.10182 0.101808 0.101806 0.101817 0.101806 0.0181092
100.878 0.101806 0.101804 0.101803 0.101798 0.101797 0.101801 0.101797 0.0183349
101 0.101797 0.101792 0.10179 0.101779 0.101777 0.101787 0.101777 0.0188256
101.259 0.101777 0.101772 0.101769 0.101756 0.101754 0.101766 0.101754 0.0193977
101.554 0.101754 0.101748 0.101745 0.101732 0.10173 0.101742 0.10173 0.0199979
101.853 0.10173 0.101727 0.101725 0.101719 0.101718 0.101724 0.101718 0.0202989
102 0.101718 0.101712 0.101709 0.101697 0.101695 0.101707 0.101695 0.0208521
102.264 0.101695 0.101689 0.101686 0.101672 0.10167 0.101683 0.10167 0.021479
102.556 0.10167 0.101664 0.10166 0.101646 0.101644 0.101657 0.101644 0.0221333
102.851 0.101644 0.10164 0.101639 0.101631 0.10163 0.101637 0.10163 0.0224713
103 0.10163 0.101624 0.101621 0.101608 0.101606 0.101618 0.101606 0.023077
103.262 0.101606 0.101599 0.101595 0.10158 0.101578 0.101592 0.101578 0.0237602
103.549 0.101578 0.101571 0.101567 0.101552 0.101549 0.101564 0.101549 0.0244724
103.84 0.101549 0.101545 0.101543 0.101534 0.101533 0.101541 0.101533 0.024874
104 0.101533 0.101526 0.101523 0.101508 0.101506 0.10152 0.101506 0.0255437
104.262 0.101506 0.101499 0.101495 0.101478 0.101476 0.101491 0.101476 0.0262898
104.545 0.101476 0.101468 0.101464 0.101447 0.101444 0.10146 0.101444 0.0270657
104.832 0.101444 0.10144 0.101437 0.101427 0.101425 0.101435 0.101425 0.0275307
105 0.101425 0.101418 0.101414 0.101398 0.101396 0.101411 0.101396 0.0282682
105.261 0.101396 0.101388 0.101383 0.101365 0.101363 0.101379 0.101363 0.0290825
105.541 0.101363 0.101354 0.10135 0.101331 0.101329 0.101346 0.101329 0.0299201
105.821 0.101329 0.101323 0.10132 0.101308 0.101306 0.101318 0.101306 0.0304678
106 0.101306 0.101298 0.101294 0.101276 0.101273 0.10129 0.101273 0.0312824
106.26 0.101273 0.101264 0.10126 0.10124 0.101237 0.101255 0.101237 0.0321721
106.537 0.101237 0.101228 0.101223 0.101203 0.1012 0.101219 0.1012 0.0330868
106.814 0.1012 0.101194 0.101191 0.101176 0.101175 0.101187 0.101175 0.033714
107 0.101175 0.101166 0.101161 0.101141 0.101138 0.101156 0.101138 0.0346097
107.259 0.101138 0.101128 0.101123 0.101102 0.101099 0.101118 0.101099 0.035581
107.533 0.101099 0.101089 0.101083 0.101061 0.101058 0.101078 0.101058 0.0365792
107.807 0.101058 0.101051 0.101047 0.101031 0.101028 0.101043 0.101028 0.0373008
108 0.101028 0.101019 0.101014 0.100991 0.100988 0.101009 0.100988 0.0382868
108.258 0.100988 0.100978 0.100972 0.100948 0.100945 0.100967 0.100945 0.0393478
108.529 0.100945 0.100934 0.100928 0.100904 0.1009 0.100923 0.1009 0.0404377
108.8 0.1009 0.100892 0.100888 0.100869 0.100867 0.100884 0.100867 0.0412629
109 0.100867 0.100856 0.10085 0.100826 0.100822 0.100845 0.100822 0.0423474
109.257 0.100822 0.100811 0.100805 0.100779 0.100775 0.100799 0.100775 0.0435065
109.525 0.100775 0.100763 0.100757 0.10073 0.100726 0.100751 0.100726 0.0446966
109.793 0.100726 0.100717 0.100712 0.100691 0.100688 0.100707 0.100688 0.0456381
110 0.100688 0.100676 0.10067 0.100643 0.100639 0.100663 0.100639 0.0468308
110.256 0.100639 0.100626 0.10062 0.100591 0.100587 0.100613 0.100587 0.0480972
110.521 0.100587 0.100574 0.100567 0.100538 0.100533 0.10056 0.100533 0.0493972
110.787 0.100533 0.100523 0.100517 0.100493 0.100489 0.100512 0.100489 0.0504677
111 0.100489 0.100476 0.100469 0.10044 0.100436 0.100463 0.100436 0.0517789
111.255 0.100436 0.100422 0.100414 0.100383 0.100379 0.100407 0.100379 0.0531629
111.518 0.100379 0.100364 0.100357 0.100325 0.10032 0.10035 0.10032 0.0545831
111.781 0.10032 0.100308 0.100301 0.100274 0.10027 0.100295 0.10027 0.0557967
112 0.10027 0.100255 0.100248 0.100215 0.100211 0.100241 0.100211 0.0572378
112.254 0.100211 0.100195 0.100187 0.100153 0.100148 0.10018 0.100148 0.0587505
112.515 0.100148 0.100132 0.100124 0.100089 0.100084 0.100116 0.100084 0.0603023
112.775 0.100084 0.10007 0.100063 0.100032 0.100027 0.100056 0.100027 0.0616742
113 0.100027 0.100011 0.100003 0.0999666 0.0999615 0.0999945 0.0999615 0.0632575
113.253 0.0999615 0.0999447 0.099936 0.0998983 0.0998929 0.0999275 0.0998929 0.0649112
113.512 0.0998929 0.0998757 0.0998668 0.099828 0.0998225 0.099858 0.0998225 0.066607
113.77 0.0998225 0.0998067 0.0997986 0.0997633 0.0997582 0.0997906 0.0997583 0.0681533
114 0.0997583 0.0997405 0.0997313 0.0996915 0.0996859 0.0997223 0.0996859 0.0698923
114.253 0.0996859 0.0996674 0.0996579 0.0996164 0.0996106 0.0996485 0.0996106 0.0717002
114.509 0.0996106 0.0995916 0.0995818 0.0995393 0.0995333 0.0995722 0.0995333 0.0735536
114.765 0.0995333 0.0995154 0.0995062 0.0994663 0.0994607 0.0994972 0.0994607 0.0752919
115 0.0994607 0.0994411 0.099431 0.0993871 0.0993808 0.099421 0.0993808 0.077201
115.252 0.0993808 0.0993606 0.0993501 0.0993045 0.0992981 0.0993397 0.0992981 0.0791777
115.506 0.0992981 0.0992773 0.0992665 0.0992198 0.0992132 0.0992559 0.0992132 0.0812032
115.761 0.0992132 0.0991931 0.0991827 0.0991377 0.0991314 0.0991725 0.0991314 0.083152
116 0.0991314 0.0991098 0.0990986 0.0990501 0.0990433 0.0990876 0.0990433 0.0852471
116.251 0.0990433 0.0990211 0.0990097 0.09896 0.098953 0.0989984 0.098953 0.087393
116.502 0.098953 0.0989302 0.0989185 0.0988675 0.0988603 0.0989069 0.0988603 0.0895909
116.753 0.0988603 0.0988374 0.0988256 0.0987742 0.098767 0.0988139 0.098767 0.091801
117 0.098767 0.0987431 0.0987307 0.0986772 0.0986696 0.0987186 0.0986696 0.0941045
117.251 0.0986696 0.0986451 0.0986324 0.0985774 0.0985697 0.0986199 0.0985697 0.0964635
117.502 0.0985697 0.0985445 0.0985315 0.0984752 0.0984672 0.0985187 0.0984672 0.0988791
117.753 0.0984672 0.0984418 0.0984287 0.0983719 0.0983638 0.0984158 0.0983638 0.101311
118 0.0983638 0.0983375 0.098324 0.098265 0.0982566 0.0983106 0.0982566 0.10383
118.25 0.0982566 0.0982296 0.0982157 0.0981552 0.0981467 0.098202 0.0981467 0.106408
118.5 0.0981467 0.098119 0.0981047 0.0980427 0.0980339 0.0980906 0.0980339 0.109048
118.749 0.0980339 0.0980055 0.0979909 0.0979272 0.0979182 0.0979764 0.0979182 0.11175
118.999 0.0979182 0.0979182 0.0979181 0.0979179 0.0979179 0.0979181 0.0979179 0.111758
119 0.0979179 0.0979175 0.0979172 0.0979163 0.0979162 0.097917 0.0979162 0.111798
119.004 0.0979162 0.097914 0.0979129 0.0979082 0.0979076 0.0979119 0.0979076 0.111999
119.022 0.0979076 0.0978968 0.0978914 0.0978676 0.0978642 0.0978859 0.0978642 0.11301
119.114 0.0978642 0.0978394 0.0978267 0.0977712 0.0977634 0.0978141 0.0977634 0.115359
119.324 0.0977634 0.0977343 0.0977193 0.0976541 0.0976449 0.0977045 0.0976449 0.118115
119.566 0.0976449 0.0976144 0.0975987 0.0975304 0.0975207 0.0975832 0.0975207 0.120998
119.813 0.0975207 0.0974971 0.0974849 0.0974321 0.0974246 0.0974729 0.0974246 0.123225
120 0.0974246 0.0973942 0.0973785 0.0973103 0.0973007 0.097363 0.0973007 0.126092
120.236 0.0973007 0.0972683 0.0972516 0.097179 0.0971688 0.0972351 0.0971688 0.129137
120.482 0.0971688 0.0971356 0.0971184 0.097044 0.0970335 0.0971016 0.0970335 0.132252
120.727 0.0970335 0.0969995 0.0969819 0.0969057 0.0968949 0.0969646 0.0968949 0.135438
120.973 0.0968949 0.096891 0.096889 0.0968804 0.0968792 0.096887 0.0968792 0.135798
121 0.0968792 0.0968596 0.0968496 0.0968061 0.0968 0.0968397 0.0968 0.137614
121.137 0.0968 0.0967677 0.0967512 0.096679 0.0966688 0.0967348 0.0966688 0.140616
121.36 0.0966688 0.0966331 0.0966147 0.0965346 0.0965233 0.0965965 0.0965233 0.143941
121.602 0.0965233 0.0964862 0.0964671 0.096384 0.0963722 0.0964482 0.0963722 0.147382
121.847 0.0963722 0.0963484 0.0963363 0.0962835 0.0962761 0.0963243 0.0962761 0.149568
122 0.0962761 0.0962404 0.096222 0.0961422 0.096131 0.0962039 0.096131 0.152861
122.226 0.096131 0.096092 0.0960719 0.0959847 0.0959724 0.0960522 0.0959724 0.156449
122.468 0.0959724 0.0959325 0.0959119 0.0958226 0.09581 0.0958917 0.09581 0.160115
122.709 0.09581 0.0957691 0.095748 0.0956565 0.0956435 0.0957273 0.0956435 0.163861
122.951 0.0956435 0.095635 0.0956307 0.095612 0.0956093 0.0956265 0.0956093 0.16463
123 0.0956093 0.0955769 0.0955602 0.0954879 0.0954777 0.0955438 0.0954776 0.167585
123.186 0.0954776 0.0954364 0.0954151 0.0953227 0.0953096 0.0953941 0.0953096 0.171346
123.419 0.0953096 0.0952658 0.0952432 0.0951451 0.0951312 0.0952209 0.0951312 0.175328
123.66 0.0951312 0.0950863 0.0950632 0.0949626 0.0949484 0.0950404 0.0949484 0.179394
123.901 0.0949484 0.0949296 0.09492 0.0948783 0.0948724 0.0949105 0.0948724 0.181081
124 0.0948724 0.0948323 0.0948117 0.0947221 0.0947095 0.0947914 0.0947095 0.184691
124.208 0.0947095 0.0946631 0.0946393 0.0945356 0.0945209 0.0946157 0.0945209 0.188856
