0.2	0.	0.	0.	0.	0.
0.2025	0.006901009735498245	0.006898356960805574	0.006872228661012374	0.006644737440244045	0.005641906574480466
0.20500000000000002	0.013882205068312864	0.01387131657263288	0.013765704697512319	0.012949465455753624	0.01050741738259351
0.20750000000000002	0.020939878175715004	0.020914766783526613	0.020674945681616756	0.01900623270712262	0.01514942459527599
0.21000000000000002	0.028070028465300934	0.028024322576812432	0.02759457579704311	0.024872942394060953	0.019689297864485925
0.21250000000000002	0.035268374786503	0.03519534311167714	0.034519350027900755	0.030588596989955467	0.02417383356005225
0.21500000000000002	0.04253037081525856	0.04242295188031691	0.041444175716911835	0.03618079534942077	0.02862553694618341
0.21750000000000003	0.04985122352146927	0.049702059677639666	0.04836413139072302	0.0416698057889197	0.0330566579176297
0.22	0.057225914558385466	0.057027390111390616	0.05527448281329087	0.04707094909902926	0.037474404703038394
0.2225	0.06464922434370719	0.06439350731804287	0.062170696285715796	0.052396075238579636	0.04188323890162657
0.225	0.07211575853669182	0.07179484549543394	0.0690484492611765	0.05765452147723789	0.04628600925874688
0.2275	0.079619976556575	0.07922573981923377	0.07590363838609217	0.06285375796546343	0.050684561182125255
0.23	0.08715622173758274	0.08668045827871353	0.08273238511301825	0.06799983662261838	0.05508008648436783
0.2325	0.09471875267683881	0.09415323394920554	0.08953103905715343	0.07309771172502907	0.059473334799374916
0.23500000000000001	0.10230177530515268	0.10163829721471604	0.09629617928708732	0.07815147419296888	0.06386474697578415
0.23750000000000002	0.10989947519802593	0.10912990746430234	0.10302461375216003	0.08316452627049396	0.06825454233106082
0.24000000000000002	0.11750604964558783	0.11662238380931964	0.10971337705429716	0.08813971407461595	0.0726427775187683
0.24250000000000002	0.12511573901526588	0.1241101344041568	0.11635972677228822	0.09307942975579256	0.07702938733240175
0.245	0.132722856968876	0.13158768399878867	0.12296113854209048	0.09798569134104397	0.08141421367573948
0.2475	0.14032181913497419	0.13904969940517653	0.1295153000887306	0.1028602059215178	0.08579702658180122
0.25	0.14790716988581362	0.1464910126188355	0.13602010439460027	0.10770442022885533	0.09017753976815497
0.2525	0.15547360692383716	0.1539066413992798	0.14247364217615438	0.11251956153688258	0.09455542236261917
0.255	0.16301600344288528	0.1612918071761246	0.1488741938269102	0.11730667105250686	0.0989303078964521
0.2575	0.1705294276917591	0.16864195020915432	0.1552202209697997	0.12206663141190914	0.10330180131617728
0.26	0.17800915983012985	0.17595274198871844	0.1615103577468397	0.12680018950389485	0.1076694845374619
0.2625	0.18545070602690802	0.18322009491581828	0.16774340195916024	0.13150797555464888	0.11203292091160813
0.265	0.1928498098072838	0.19044016934800634	0.17391830615597811	0.1361905191956504	0.11639165887078282
0.2675	0.2002024607052903	0.19760937813695126	0.18003416875736053	0.14084826307769002	0.12074523494561012
0.27	0.2075049003228928	0.20472438881583443	0.1860902252827641	0.14548157447396834	0.12509317629767214
0.2725	0.21475362593360134	0.2117821236195614	0.19208583974545795	0.15009075522372367	0.12943500287297965
0.275	0.22194539179818618	0.2187797575383515	0.19802049626211213	0.15467605029736908	0.1337702292561004
0.2775	0.22907720838227	0.22571471461608053	0.20389379091707618	0.15923765520938757	0.13809836628533975
0.28	0.23614633968071197	0.2325846627094396	0.20970542391217087	0.16377572246239336	0.14241892247511168
0.28250000000000003	0.2431502988623072	0.2393875069233127	0.21545519202513916	0.16829036717197882	0.14673140528099196
0.28500000000000003	0.25008684245110696	0.2461213819326001	0.2211429813932008	0.1727816719951317	0.15103532223493984
0.28750000000000003	0.25695396325838565	0.25278464339184864	0.22676876063235873	0.17724969146355232	0.15533018197208306
0.29000000000000004	0.2637498822727851	0.25937585862234125	0.23233257429815138	0.18169445580594523	0.15961549516581824
0.2925	0.27047303970628855	0.2658937967524973	0.23783453668935767	0.18611597432940016	0.16389077538439115
0.29500000000000004	0.27712208538120553	0.2723374184722468	0.24327482599266068	0.19051423841861645	0.1681555398793549
0.2975	0.28369586862904134	0.2787058655460761	0.24865367876339567	0.19488922420243943	0.17240931031414233
0.30000000000000004	0.29019342785664515	0.2849984502132317	0.2539713847351783	0.19924089492955288	0.17665161343930796
0.3025	0.29661397991894023	0.2912146445875126	0.25922828194934366	0.20356920308886037	0.18088198171966832
0.305	0.302956909421369	0.29735407015357374	0.26442475219370576	0.2078740923048818	0.18509995391753833
0.3075	0.3092217580592758	0.30341648744189714	0.2695612167390529	0.21215549903412895	0.1893050756354356
0.31	0.3154082140861804	0.3094017859508222	0.2746381323610454	0.21641335408480275	0.1934968998209918
0.3125	0.32151610198844144	0.3153099743713207	0.27965598763466204	0.22064758397909665	0.19767498723629776
