0.001 0.999999 1.00175e-06 0.749998 1.75175e-06 1.7519e-09
0.002 0.999999 1.0035e-06 0.749998 1.7535e-06 3.50453e-09
0.003 0.999999 1.00526e-06 0.749998 1.75526e-06 5.25891e-09
0.004 0.999999 1.00701e-06 0.749998 1.75701e-06 7.01504e-09
0.005 0.999999 1.00877e-06 0.749998 1.75877e-06 8.77294e-09
0.006 0.999999 1.01053e-06 0.749998 1.76053e-06 1.05326e-08
0.007 0.999999 1.01229e-06 0.749998 1.76229e-06 1.2294e-08
0.008 0.999999 1.01406e-06 0.749998 1.76405e-06 1.40572e-08
0.009 0.999999 1.01582e-06 0.749998 1.76582e-06 1.58221e-08
0.01 0.999999 1.01759e-06 0.749998 1.76759e-06 1.75888e-08
0.011 0.999999 1.01936e-06 0.749998 1.76935e-06 1.93573e-08
0.012 0.999999 1.02113e-06 0.749998 1.77112e-06 2.11275e-08
0.013 0.999999 1.0229e-06 0.749998 1.7729e-06 2.28996e-08
0.014 0.999999 1.02467e-06 0.749998 1.77467e-06 2.46733e-08
0.015 0.999999 1.02645e-06 0.749998 1.77645e-06 2.64489e-08
0.016 0.999999 1.02823e-06 0.749998 1.77822e-06 2.82262e-08
0.017 0.999999 1.03e-06 0.749998 1.78e-06 3.00054e-08
0.018 0.999999 1.03179e-06 0.749998 1.78178e-06 3.17863e-08
0.019 0.999999 1.03357e-06 0.749998 1.78357e-06 3.35689e-08
0.02 0.999999 1.03535e-06 0.749998 1.78535e-06 3.53534e-08
0.021 0.999999 1.03714e-06 0.749998 1.78714e-06 3.71396e-08
0.022 0.999999 1.03893e-06 0.749998 1.78892e-06 3.89277e-08
0.023 0.999999 1.04072e-06 0.749998 1.79071e-06 4.07175e-08
0.024 0.999999 1.04251e-06 0.749998 1.79251e-06 4.25091e-08
0.025 0.999999 1.0443e-06 0.749998 1.7943e-06 4.43025e-08
0.026 0.999999 1.0461e-06 0.749998 1.79609e-06 4.60977e-08
0.027 0.999999 1.04789e-06 0.749998 1.79789e-06 4.78947e-08
0.028 0.999999 1.04969e-06 0.749998 1.79969e-06 4.96935e-08
0.029 0.999999 1.05149e-06 0.749998 1.80149e-06 5.14941e-08
0.03 0.999999 1.0533e-06 0.749998 1.80329e-06 5.32965e-08
0.031 0.999999 1.0551e-06 0.749998 1.8051e-06 5.51007e-08
0.032 0.999999 1.05691e-06 0.749998 1.8069e-06 5.69067e-08
0.033 0.999999 1.05871e-06 0.749998 1.80871e-06 5.87145e-08
0.034 0.999999 1.06052e-06 0.749998 1.81052e-06 6.05241e-08
0.035 0.999999 1.06233e-06 0.749998 1.81233e-06 6.23356e-08
0.036 0.999999 1.06415e-06 0.749998 1.81415e-06 6.41488e-08
0.037 0.999999 1.06596e-06 0.749998 1.81596e-06 6.59639e-08
0.038 0.999999 1.06778e-06 0.749998 1.81778e-06 6.77807e-08
0.039 0.999999 1.0696e-06 0.749998 1.8196e-06 6.95994e-08
0.04 0.999999 1.07142e-06 0.749998 1.82142e-06 7.14199e-08
0.041 0.999999 1.07324e-06 0.749998 1.82324e-06 7.32423e-08
0.042 0.999999 1.07507e-06 0.749998 1.82506e-06 7.50664e-08
0.043 0.999999 1.07689e-06 0.749998 1.82689e-06 7.68924e-08
0.044 0.999999 1.07872e-06 0.749998 1.82872e-06 7.87202e-08
0.045 0.999999 1.08055e-06 0.749998 1.83055e-06 8.05498e-08
0.046 0.999999 1.08238e-06 0.749998 1.83238e-06 8.23813e-08
0.047 0.999999 1.08421e-06 0.749998 1.83421e-06 8.42146e-08
0.048 0.999999 1.08605e-06 0.749998 1.83605e-06 8.60497e-08
0.049 0.999999 1.08789e-06 0.749998 1.83788e-06 8.78867e-08
0.05 0.999999 1.08972e-06 0.749998 1.83972e-06 8.97255e-08
0.051 0.999999 1.09156e-06 0.749998 1.84156e-06 9.15661e-08
0.052 0.999999 1.09341e-06 0.749998 1.84341e-06 9.34086e-08
0.053 0.999999 1.09525e-06 0.749998 1.84525e-06 9.5253e-08
0.054 0.999999 1.0971e-06 0.749998 1.8471e-06 9.70991e-08
0.055 0.999999 1.09895e-06 0.749998 1.84894e-06 9.89472e-08
0.056 0.999999 1.1008e-06 0.749998 1.85079e-06 1.00797e-07
0.057 0.999999 1.10265e-06 0.749998 1.85265e-06 1.02649e-07
0.058 0.999999 1.1045e-06 0.749998 1.8545e-06 1.04502e-07
0.059 0.999999 1.10636e-06 0.749998 1.85635e-06 1.06358e-07
0.06 0.999999 1.10821e-06 0.749998 1.85821e-06 1.08215e-07
0.061 0.999999 1.11007e-06 0.749998 1.86007e-06 1.10074e-07
0.062 0.999999 1.11193e-06 0.749998 1.86193e-06 1.11935e-07
0.063 0.999999 1.1138e-06 0.749998 1.86379e-06 1.13798e-07
0.064 0.999999 1.11566e-06 0.749998 1.86566e-06 1.15663e-07
0.065 0.999999 1.11753e-06 0.749998 1.86753e-06 1.17529e-07
0.066 0.999999 1.1194e-06 0.749998 1.86939e-06 1.19398e-07
0.067 0.999999 1.12127e-06 0.749998 1.87126e-06 1.21268e-07
0.068 0.999999 1.12314e-06 0.749998 1.87314e-06 1.2314e-07
0.069 0.999999 1.12501e-06 0.749998 1.87501e-06 1.25014e-07
0.07 0.999999 1.12689e-06 0.749998 1.87689e-06 1.2689e-07
0.071 0.999999 1.12877e-06 0.749998 1.87876e-06 1.28768e-07
0.072 0.999999 1.13065e-06 0.749998 1.88064e-06 1.30648e-07
0.073 0.999999 1.13253e-06 0.749998 1.88253e-06 1.3253e-07
0.074 0.999999 1.13441e-06 0.749998 1.88441e-06 1.34413e-07
0.075 0.999999 1.1363e-06 0.749998 1.88629e-06 1.36298e-07
0.076 0.999999 1.13818e-06 0.749998 1.88818e-06 1.38186e-07
0.077 0.999999 1.14007e-06 0.749998 1.89007e-06 1.40075e-07
0.078 0.999999 1.14196e-06 0.749998 1.89196e-06 1.41966e-07
0.079 0.999999 1.14386e-06 0.749998 1.89386e-06 1.43859e-07
0.08 0.999999 1.14575e-06 0.749998 1.89575e-06 1.45753e-07
0.081 0.999999 1.14765e-06 0.749998 1.89765e-06 1.4765e-07
0.082 0.999999 1.14955e-06 0.749998 1.89955e-06 1.49549e-07
0.083 0.999999 1.15145e-06 0.749998 1.90145e-06 1.51449e-07
0.084 0.999999 1.15335e-06 0.749998 1.90335e-06 1.53352e-07
0.085 0.999999 1.15525e-06 0.749998 1.90525e-06 1.55256e-07
0.086 0.999999 1.15716e-06 0.749998 1.90716e-06 1.57162e-07
0.087 0.999999 1.15907e-06 0.749998 1.90907e-06 1.5907e-07
0.088 0.999999 1.16098e-06 0.749998 1.91098e-06 1.6098e-07
0.089 0.999999 1.16289e-06 0.749998 1.91289e-06 1.62892e-07
0.09 0.999999 1.1648e-06 0.749998 1.9148e-06 1.64806e-07
0.091 0.999999 1.16672e-06 0.749998 1.91672e-06 1.66722e-07
0.092 0.999999 1.16864e-06 0.749998 1.91864e-06 1.6864e-07
0.093 0.999999 1.17056e-06 0.749998 1.92056e-06 1.70559e-07
0.094 0.999999 1.17248e-06 0.749998 1.92248e-06 1.72481e-07
0.095 0.999999 1.1744e-06 0.749998 1.9244e-06 1.74404e-07
0.096 0.999999 1.17633e-06 0.749998 1.92633e-06 1.76329e-07
0.097 0.999999 1.17826e-06 0.749998 1.92825e-06 1.78257e-07
0.098 0.999999 1.18018e-06 0.749998 1.93018e-06 1.80186e-07
0.099 0.999999 1.18212e-06 0.749998 1.93211e-06 1.82117e-07
0.1 0.999999 1.18405e-06 0.749998 1.93405e-06 1.8405e-07
0.101 0.999999 1.18598e-06 0.749998 1.93598e-06 1.85985e-07
